qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
175,ablation_no_rerank,Ngành Kỹ thuật dữ liệu (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo thông tin tuyển sinh, ngành Kỹ thuật dữ liệu (CTĐT Tiếng Việt) năm 2024 lấy 24.05 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480203V | Kỹ thuật dữ liệu (CTĐT Tiếng Việt) | 2024 | 24.05 | KHOA CÔNG NGHỆ THÔNG TIN |","[""   ma_nganh                           ten_nganh   nam   diem                      khoa\n0  7480203V  Kỹ thuật dữ liệu (CTĐT Tiếng Việt)  2024  24.05  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,12.644,0.207,1.0,0.8168760214652195
176,ablation_no_rerank,Điểm chuẩn ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2024 là bao nhiêu?,Ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2024 có điểm trúng tuyển là 23.33 điểm.,"| ma_nganh  | ten_nganh                                    | nam  | diem  | khoa                        |
|-----------|-----------------------------------------------|------|-------|-----------------------------|
| 7510402V  | Công nghệ vật liệu (CTĐT Tiếng Việt)         | 2024 | 23.33 | KHOA KHOA HỌC ỨNG DỤNG |","[""   ma_nganh                             ten_nganh   nam   diem                    khoa\n0  7510402V  Công nghệ vật liệu (CTĐT Tiếng Việt)  2024  23.33  KHOA KHOA HỌC ỨNG DỤNG""]",[],text2sql,16.116,0.206,1.0,0.8076122744270468
177,ablation_no_rerank,"Năm 2022, ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) trong kỳ tuyển sinh năm 2022 lấy 23.75 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510203V | Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) | 2022 | 23.75 |","[""   ma_nganh                                        ten_nganh   nam   diem\n0  7510203V  Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt)  2022  23.75\n1  7510203A   Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh)  2022  22.10""]",[],text2sql,12.811,0.22,1.0,0.9084845705867214
178,ablation_no_rerank,"Ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2022 lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2022 là 22.25 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510302A | Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) | 2022 | 22.25 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                ten_nganh   nam   diem                 khoa\n0  7510302A  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)  2022  22.25  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,14.454,0.209,1.0,0.814331385304346
179,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2022?,"Theo bảng điểm chuẩn, ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2022 là 21.6 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7210404V | Thiết kế thời trang (CTĐT Tiếng Việt) | 2022 | 21.6 | KHOA THỜI TRANG VÀ DU LỊCH |","[""   ma_nganh                              ten_nganh   nam  diem                        khoa\n0  7210404V  Thiết kế thời trang (CTĐT Tiếng Việt)  2022  21.6  KHOA THỜI TRANG VÀ DU LỊCH""]",[],text2sql,13.303,0.199,1.0,0.8082603432339148
180,ablation_no_rerank,"Năm 2023, ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) năm 2023 là 19.85 điểm.,"| diem |
|------|
| 19.85 |","[""    diem\n0  19.85""]",[],text2sql,13.625,0.203,0.5,0.7542397083710751
181,ablation_no_rerank,Ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 là 24.2 điểm.","| ma_nganh | ten_nganh                                       | nam  | diem  | khoa          |
|----------|--------------------------------------------------|------|-------|----------------|
| 7510601V | Quản lý công nghiệp (CTĐT Tiếng Việt)           | 2024 | 24.20 | KHOA KINH TẾ |","[""   ma_nganh                              ten_nganh   nam   diem          khoa\n0  7510601V  Quản lý công nghiệp (CTĐT Tiếng Việt)  2024  24.20  KHOA KINH TẾ\n1  7510601A   Quản lý công nghiệp (CTĐT Tiếng Anh)  2024  23.05  KHOA KINH TẾ""]",[],text2sql,14.573,0.21,1.0,0.8213638403327455
182,ablation_no_rerank,Điểm chuẩn ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2022 có điểm chuẩn là 25.35 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---:|---|---:|---:|
| 7510205V | Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) | 2022 | 25.35 |","[""   ma_nganh                                  ten_nganh   nam   diem\n0  7510205V  Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  2022  25.35""]",[],text2sql,13.169,0.221,1.0,0.8109615997452805
183,ablation_no_rerank,"Năm 2024, ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) năm 2024 là 24.5 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) | 2024 | 24.50 |","[""   ma_nganh                                                ten_nganh   nam   diem                 khoa\n0  7510301A        Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2024  24.50  KHOA ĐIỆN - ĐIỆN TỬ\n1  7510302A  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)  2024  24.35  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.014,0.208,1.0,0.8240844522806912
184,ablation_no_rerank,Ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo bảng điểm, điểm chuẩn ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2024 là 22.17 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7580302V | Quản lý xây dựng (CTĐT Tiếng Việt) | 2024 | 22.17 |","[""   ma_nganh                           ten_nganh   nam   diem\n0  7580302V  Quản lý xây dựng (CTĐT Tiếng Việt)  2024  22.17""]",[],text2sql,18.297,0.213,1.0,0.8360875972315241
185,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2022?,Điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2022 là 17.5 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7540101A | Công nghệ thực phẩm (CTĐT Tiếng Anh) | 2022 | 17.5 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                             ten_nganh   nam  diem                                 khoa\n0  7540101A  Công nghệ thực phẩm (CTĐT Tiếng Anh)  2022  17.5  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,15.79,0.208,1.0,0.8185136782148185
186,ablation_no_rerank,"Năm 2023, ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) năm 2023 lấy 25.1 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) | 2023 | 25.1 |","[""   ma_nganh                                    ten_nganh   nam  diem\n0  7510201V  Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt)  2023  25.1""]",[],text2sql,19.108,0.211,1.0,0.8145979105993013
187,ablation_no_rerank,Ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) năm 2023 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm trúng tuyển ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) năm 2023 là 23.75 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510206A | Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) | 2023 | 23.75 |","[""   ma_nganh                                  ten_nganh   nam   diem\n0  7510206A  Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh)  2023  23.75""]",[],text2sql,12.881,0.214,1.0,0.8162784336943192
188,ablation_no_rerank,Điểm chuẩn ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt) năm 2024 là bao nhiêu?,Ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt) năm 2024 có điểm trúng tuyển là 25.5 điểm.,"| ma_nganh  | ten_nganh                                              | nam  | diem | khoa                    |
|-----------|--------------------------------------------------------|------:|-----:|-------------------------|
| 7480108V  | Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt)          | 2024 | 25.5 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                      ten_nganh   nam  diem                 khoa\n0  7480108V  Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt)  2024  25.5  KHOA ĐIỆN - ĐIỆN TỬ\n1  7480108A   Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh)  2024  25.4  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,25.477,0.207,1.0,0.8567748330971083
189,ablation_no_rerank,"Năm 2022, ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2022 là 23.1 điểm.,"| ten_nganh | nam | diem |
|---|---|---|
| Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) | 2022 | 23.1 |","[""   ma_nganh                                     ten_nganh   nam  diem                                 khoa\n0  7510401V  Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)  2022  23.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,21.069,0.224,1.0,0.7960394884293659
190,ablation_no_rerank,Ngành Công nghệ thông tin (CTĐT Tiếng Việt) năm 2023 lấy bao nhiêu điểm?,"Trong năm 2023, ngành Công nghệ thông tin (CTĐT Tiếng Việt) lấy mức điểm là 26.64 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7480201V | Công nghệ thông tin (CTĐT Tiếng Việt) | 2023 | 26.64 |","[""   ma_nganh                              ten_nganh   nam   diem\n0  7480201V  Công nghệ thông tin (CTĐT Tiếng Việt)  2023  26.64""]",[],text2sql,15.445,0.216,1.0,0.8399640607950519
191,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ chế tạo máy (CTĐT Tiếng Việt) năm 2022?,Ngành Công nghệ chế tạo máy (CTĐT Tiếng Việt) năm 2022 có điểm chuẩn là 23 điểm.,"| ma_nganh | ten_nganh | diem | nam | khoa |
|---|---|---:|---:|---|
| 7510202V | Công nghệ chế tạo máy (CTĐT Tiếng Việt) | 23.00 | 2022 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                 ten_nganh   diem   nam                     khoa\n0  7510202V   Công nghệ chế tạo máy (CTĐT Tiếng Việt)  23.00  2022  KHOA CƠ KHÍ CHẾ TẠO MÁY\n1  7510202A    Công nghệ chế tạo máy (CTĐT Tiếng Anh)  21.30  2022  KHOA CƠ KHÍ CHẾ TẠO MÁY\n2  7510202N  Công nghệ chế tạo máy (CTĐT Việt - Nhật)  19.05  2022  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,17.295,0.221,1.0,0.8861133597556928
192,ablation_no_rerank,"Năm 2024, ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2024 là 25.12 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) | 2024 | 25.12 |","[""    ma_nganh                                                       ten_nganh   nam   diem                                 khoa\n0   7140231V                             Sư phạm tiếng Anh (CTĐT Tiếng Việt)  2024  27.50                       KHOA NGOẠI NGỮ\n1   7140246V                             Sư phạm Công nghệ (CTĐT Tiếng Việt)  2024  24.15                VIỆN SƯ PHẠM KỸ THUẬT\n2   7210403V                               Thiết kế đồ họa (CTĐT Tiếng Việt)  2024  26.50              KHOA IN VÀ TRUYỀN THÔNG\n3   7210404V                           Thiết kế thời trang (CTĐT Tiếng Việt)  2024  24.80           KHOA THỜI TRANG VÀ DU LỊCH\n4   7220201V                                  Ngôn ngữ Anh (CTĐT Tiếng Việt)  2024  24.57                       KHOA NGOẠI NGỮ\n5   7310403V                       Tâm lý học giáo dục (CTĐT Tiếng Việt)  2024  25.15                VIỆN SƯ PHẠM KỸ THUẬT\n6   7340120V                            Kinh doanh Quốc tế (CTĐT Tiếng Việt)  2024  22.75                         KHOA KINH TẾ\n7   7340122V                            Thương mại điện tử (CTĐT Tiếng Việt)  2024  23.00                         KHOA KINH TẾ\n8   7340301V                                       Kế toán (CTĐT Tiếng Việt)  2024  22.75                         KHOA KINH TẾ\n9   7380101V                                          Luật (CTĐT Tiếng Việt)  2024  25.12               KHOA CHÍNH TRỊ VÀ LUẬT\n10  7480108V                   Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt)  2024  25.50                  KHOA ĐIỆN - ĐIỆN TỬ\n11  7480118V                     Hệ thống nhúng và IoT (CTĐT Tiếng Việt)  2024  25.65                  KHOA ĐIỆN - ĐIỆN TỬ\n12  7480201V                           Công nghệ thông tin (CTĐT Tiếng Việt)  2024  25.97             KHOA CÔNG NGHỆ THÔNG TIN\n13  7480202V                             An toàn Thông tin (CTĐT Tiếng Việt)  2024  24.89             KHOA CÔNG NGHỆ THÔNG TIN\n14  7480203V                              Kỹ thuật dữ liệu (CTĐT Tiếng Việt)  2024  24.05             KHOA CÔNG NGHỆ THÔNG TIN\n15  7510102V        Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  2024  23.05                        KHOA XÂY DỰNG\n16  7510106V         Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  2024  22.22                        KHOA XÂY DỰNG\n17  7510201V                     Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt)  2024  25.10              KHOA CƠ KHÍ CHẾ TẠO MÁY\n18  7510202V                         Công nghệ chế tạo máy (CTĐT Tiếng Việt)  2024  24.27              KHOA CƠ KHÍ CHẾ TẠO MÁY\n19  7510203V                 Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt)  2024  25.45              KHOA CƠ KHÍ CHẾ TẠO MÁY\n20  7510205V                       Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  2024  25.39                 KHOA CƠ KHÍ ĐỘNG LỰC\n21  7510206V                      Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt)  2024  24.40                 KHOA CƠ KHÍ ĐỘNG LỰC\n22  7510208V                            Năng lượng tái tạo (CTĐT Tiếng Việt)  2024  23.15                 KHOA CƠ KHÍ ĐỘNG LỰC\n23  7510209V                     Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt)  2024  25.66              KHOA CƠ KHÍ CHẾ TẠO MÁY\n24  7510301A               Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2024  24.50                  KHOA ĐIỆN - ĐIỆN TỬ\n25  7510301V              Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt)  2024  25.12                  KHOA ĐIỆN - ĐIỆN TỬ\n26  7510302V        Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt)  2024  25.15                  KHOA ĐIỆN - ĐIỆN TỬ\n27  7510303V  Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Việt)  2024  26.14                  KHOA ĐIỆN - ĐIỆN TỬ\n28  7510401V                    Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)  2024  24.90  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n29  7510402V                            Công nghệ vật liệu (CTĐT Tiếng Việt)  2024  23.33               KHOA KHOA HỌC ỨNG DỤNG\n30  7510406V                 Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  2024  22.00  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n31  7510601V                           Quản lý công nghiệp (CTĐT Tiếng Việt)  2024  24.20                         KHOA KINH TẾ\n32  7510605V            Logistic và quản lý chuỗi cung ứng (CTĐT Tiếng Việt)  2024  25.21                         KHOA KINH TẾ\n33  7510801V                         Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  2024  22.00              KHOA IN VÀ TRUYỀN THÔNG\n34  7520117V                          Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  2024  23.88              KHOA CƠ KHÍ CHẾ TẠO MÁY\n35  7520212V              Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt)  2024  24.15                  KHOA ĐIỆN - ĐIỆN TỬ\n36  7520220V                     Kỹ thuật Thiết kế vi mạch (CTĐT Tiếng Việt)  2024  25.95                  KHOA ĐIỆN - ĐIỆN TỬ\n37  7540101V                           Công nghệ thực phẩm (CTĐT Tiếng Việt)  2024  24.20  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n38  7540209V                                 Công nghệ may (CTĐT Tiếng Việt)  2024  21.41           KHOA THỜI TRANG VÀ DU LỊCH\n39  7549002V                        Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt)  2024  20.50              KHOA CƠ KHÍ CHẾ TẠO MÁY\n40  7580101V                                     Kiến trúc (CTĐT Tiếng Việt)  2024  22.97                        KHOA XÂY DỰNG\n41  7580103V                          Kiến trúc nội thất (CTĐT Tiếng Việt)  2024  22.77                        KHOA XÂY DỰNG\n42  7580205V       Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt)  2024  21.55                        KHOA XÂY DỰNG\n43  7580302V                              Quản lý xây dựng (CTĐT Tiếng Việt)  2024  22.17                        KHOA XÂY DỰNG\n44  7810202V          Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt)  2024  23.27           KHOA THỜI TRANG VÀ DU LỊCH\n45  7840110V                   Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt)  2024  21.22                        KHOA XÂY DỰNG""]",[],text2sql,18.074,0.215,1.0,0.8205712868527901
193,ablation_no_rerank,Ngành Thương mại điện tử (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu tuyển sinh, ngành Thương mại điện tử (CTĐT Tiếng Việt) năm 2024 lấy 23 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7340122V | Thương mại điện tử (CTĐT Tiếng Việt) | 2024 | 23.0 | KHOA KINH TẾ |","[""   ma_nganh                             ten_nganh   nam  diem          khoa\n0  7340122V  Thương mại điện tử (CTĐT Tiếng Việt)  2024  23.0  KHOA KINH TẾ""]",[],text2sql,14.436,0.208,1.0,0.8724766766687835
194,ablation_no_rerank,Điểm chuẩn ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2022 là bao nhiêu?,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2022 lấy điểm trúng tuyển là 23.25 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) | 2022 | 23.25 |","[""                                  ten_nganh   nam   diem\n0  Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh)  2022  23.25""]",[],text2sql,15.008,0.211,1.0,0.807325144858754
195,ablation_no_rerank,"Năm 2023, ngành Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) năm 2023 là 26 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510209V | Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) | 2023 | 26.0 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                    ten_nganh   nam  diem                     khoa\n0  7510209V  Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt)  2023  26.0  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,15.868,0.205,1.0,0.8431149754316213
196,ablation_no_rerank,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2024 là 25.39 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205V | Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) | 2024 | 25.39 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                   ten_nganh   nam   diem                  khoa\n0  7510205V   Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  2024  25.39  KHOA CƠ KHÍ ĐỘNG LỰC\n1  7510205A    Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh)  2024  24.75  KHOA CƠ KHÍ ĐỘNG LỰC\n2  7510205N  Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật)  2024  25.00  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,14.008,0.208,1.0,0.8337648668407286
197,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Kiến trúc (CTĐT Tiếng Việt) năm 2022?,Điểm trúng tuyển ngành Kiến trúc (CTĐT Tiếng Việt) năm 2022 là 22 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---|---|
| 7580101V | Kiến trúc (CTĐT Tiếng Việt) | 2022 | 22.0 |","[""   ma_nganh                               ten_nganh   nam  diem\n0  7580101V             Kiến trúc (CTĐT Tiếng Việt)  2022  22.0\n1  7580103V  Kiến trúc nội thất (CTĐT Tiếng Việt)  2022  21.5""]",[],text2sql,12.987,0.204,1.0,0.7805593808243042
198,ablation_no_rerank,"Năm 2024, ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) năm 2024 lấy mức điểm chuẩn là 22.75 điểm.,"| ma_nganh | ten_nganh                                  | nam  | diem  |
|----------|---------------------------------------------|------|-------|
| 7340120V | Kinh doanh Quốc tế (CTĐT Tiếng Việt)        | 2024 | 22.75 |","[""   ma_nganh                             ten_nganh   nam   diem\n0  7340120V  Kinh doanh Quốc tế (CTĐT Tiếng Việt)  2024  22.75""]",[],text2sql,15.429,0.221,1.0,0.8155308614826001
199,ablation_no_rerank,Điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?,"Theo dữ liệu, điểm trúng tuyển ngành Công nghệ thực phẩm (CTĐT Tiếng Việt) năm 2022 là 20.1 điểm.","| diem |
|---|
| 20.1 |
| 17.5 |","[""   diem\n0  20.1\n1  17.5""]",[],text2sql,16.686,0.207,0.0,0.7295160351055948
