qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
168,ablation_no_qe,"Năm 2023, ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) năm 2023 lấy điểm trúng tuyển là 20 điểm.,"| ten_nganh | ma_nganh | nam | diem |
|---|---|---:|---:|
| Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) | 7510102A | 2023 | 20.0 |","[""                                                 ten_nganh  ma_nganh   nam  diem\n0  Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh)  7510102A  2023  20.0""]",[],text2sql,16.4,0.195,1.0,0.8218884643653839
169,ablation_no_qe,Ngành Thiết kế đồ họa (CTĐT Tiếng Việt) năm 2023 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Thiết kế đồ họa (CTĐT Tiếng Việt) năm 2023 là 24.3 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7210403V | Thiết kế đồ họa (CTĐT Tiếng Việt) | 2023 | 24.3 | KHOA IN VÀ TRUYỀN THÔNG |","[""   ma_nganh                          ten_nganh   nam  diem                     khoa\n0  7210403V  Thiết kế đồ họa (CTĐT Tiếng Việt)  2023  24.3  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,15.697,0.2,1.0,0.823822081328467
170,ablation_no_qe,"Điểm chuẩn ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt) năm 2024 là bao nhiêu?","Ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt) năm 2024 có điểm chuẩn trúng tuyển là 25.15 điểm.","| nam | ma_nganh | ten_nganh | diem |
|-----:|----------|----------|-----:|
| 2024 | 7510302V | Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt) | 25.15 |","[""    nam  ma_nganh                                                 ten_nganh   diem\n0  2024  7510302V  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt)  25.15""]",[],text2sql,19.989,0.196,1.0,0.8216234885089059
171,ablation_no_qe,"Năm 2022, ngành Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Trong năm 2022, điểm chuẩn của ngành Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) là 17 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580205V | Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) | 2022 | 17.0 | KHOA XÂY DỰNG |","[""   ma_nganh                                                  ten_nganh   nam  diem           khoa\n0  7580205V  Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt)  2022  17.0  KHOA XÂY DỰNG""]",[],text2sql,14.638,0.197,1.0,0.8044780757296796
172,ablation_no_qe,Ngành Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,Điểm chuẩn ngành Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) năm 2024 là 25.66 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510209V | Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) | 2024 | 25.66 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                    ten_nganh   nam   diem                     khoa\n0  7510209V  Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt)  2024  25.66  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,15.964,0.246,1.0,0.8618651818762881
173,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2022?,"Theo dữ liệu tuyển sinh, ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2022 lấy 17 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510406V | Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) | 2022 | 17.0 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                        ten_nganh   nam  diem                                 khoa\n0  7510406V  Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  2022  17.0  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,12.196,0.201,1.0,0.8035910557188083
174,ablation_no_qe,"Năm 2023, ngành Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) năm 2023 là 21 điểm.,"| nam | diem |
|-----|------|
| 2023 | 21.0 |","[""   ma_nganh                                                ten_nganh   nam  diem\n0  7510106V  Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  2023  21.0""]",[],text2sql,16.356,0.205,0.75,0.7846266738471929
175,ablation_no_qe,Ngành Kỹ thuật dữ liệu (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo thông tin tuyển sinh, ngành Kỹ thuật dữ liệu (CTĐT Tiếng Việt) năm 2024 lấy 24.05 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480203V | Kỹ thuật dữ liệu (CTĐT Tiếng Việt) | 2024 | 24.05 | KHOA CÔNG NGHỆ THÔNG TIN |","[""   ma_nganh                           ten_nganh   nam   diem                      khoa\n0  7480203V  Kỹ thuật dữ liệu (CTĐT Tiếng Việt)  2024  24.05  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,18.772,0.204,1.0,0.8186330500417086
176,ablation_no_qe,Điểm chuẩn ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2024 là bao nhiêu?,Ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2024 có điểm trúng tuyển là 23.33 điểm.,"| ma_nganh | ten_nganh | diem |
|---:|---|---:|
| 7510402V | Công nghệ vật liệu (CTĐT Tiếng Việt) | 23.33 |","[""   ma_nganh                             ten_nganh   diem\n0  7510402V  Công nghệ vật liệu (CTĐT Tiếng Việt)  23.33""]",[],text2sql,16.019,0.212,1.0,0.8092973424006319
177,ablation_no_qe,"Năm 2022, ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) trong kỳ tuyển sinh năm 2022 lấy 23.75 điểm.,"| ma_nganh | ten_nganh | diem |
| --- | --- | --- |
| 7510203V | Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) | 23.75 |","[""   ma_nganh                                        ten_nganh   diem                     khoa\n0  7510203V  Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt)  23.75  KHOA CƠ KHÍ CHẾ TẠO MÁY\n1  7510203A   Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh)  22.10  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,17.639,0.212,1.0,0.8166027177764671
178,ablation_no_qe,"Ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2022 lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2022 là 22.25 điểm.","| ten_nganh | nam | diem |
|---|---|---|
| Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) | 2022 | 22.25 |","[""   ma_nganh                                                ten_nganh   nam   diem                 khoa\n0  7510302A  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)  2022  22.25  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.396,0.2,1.0,0.8435690158418816
179,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2022?,"Theo bảng điểm chuẩn, ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2022 là 21.6 điểm.","| ma_nganh | ten_nganh                               | nam  | diem | khoa                             |
|----------|------------------------------------------|------|------|----------------------------------|
| 7210404V | Thiết kế thời trang (CTĐT Tiếng Việt)   | 2022 | 21.6 | KHOA THỜI TRANG VÀ DU LỊCH       |","[""   ma_nganh                              ten_nganh   nam  diem                        khoa\n0  7210404V  Thiết kế thời trang (CTĐT Tiếng Việt)  2022  21.6  KHOA THỜI TRANG VÀ DU LỊCH""]",[],text2sql,15.605,0.214,1.0,0.804195487580747
180,ablation_no_qe,"Năm 2023, ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) năm 2023 là 19.85 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7840110V | Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) | 2023 | 19.85 | KHOA XÂY DỰNG |","[""   ma_nganh                                      ten_nganh   nam   diem           khoa\n0  7840110V  Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt)  2023  19.85  KHOA XÂY DỰNG""]",[],text2sql,15.489,0.197,1.0,0.900603791669709
181,ablation_no_qe,Ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 là 24.2 điểm.","| ma_nganh   | ten_nganh                                    | nam  | diem  | khoa         |
|------------|-----------------------------------------------|------|-------|--------------|
| 7510601V   | Quản lý công nghiệp (CTĐT Tiếng Việt)         | 2024 | 24.20 | KHOA KINH TẾ |","[""   ma_nganh                              ten_nganh   nam   diem          khoa\n0  7510601V  Quản lý công nghiệp (CTĐT Tiếng Việt)  2024  24.20  KHOA KINH TẾ\n1  7510601A   Quản lý công nghiệp (CTĐT Tiếng Anh)  2024  23.05  KHOA KINH TẾ""]",[],text2sql,14.913,0.197,1.0,0.8161991661414882
182,ablation_no_qe,Điểm chuẩn ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2022 có điểm chuẩn là 25.35 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) | 2022 | 25.35 |","[""   ma_nganh                                  ten_nganh   nam   diem\n0  7510205V  Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  2022  25.35""]",[],text2sql,14.673,0.201,1.0,0.8077280332063644
183,ablation_no_qe,"Năm 2024, ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) năm 2024 là 24.5 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510301A | Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) | 2024 | 24.5 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                          ten_nganh   nam  diem                 khoa\n0  7510301A  Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2024  24.5  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,25.789,0.201,1.0,0.8245729155904445
184,ablation_no_qe,Ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo bảng điểm, điểm chuẩn ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2024 là 22.17 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580302V | Quản lý xây dựng (CTĐT Tiếng Việt) | 2024 | 22.17 | KHOA XÂY DỰNG |","[""   ma_nganh                           ten_nganh   nam   diem           khoa\n0  7580302V  Quản lý xây dựng (CTĐT Tiếng Việt)  2024  22.17  KHOA XÂY DỰNG""]",[],text2sql,12.2,0.201,1.0,0.8272997569229559
185,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2022?,Điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2022 là 17.5 điểm.,"| diem |
| --- |
| 17.5 |","[""   diem\n0  17.5""]",[],text2sql,15.157,0.202,0.5,0.7332288108712807
186,ablation_no_qe,"Năm 2023, ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) năm 2023 lấy 25.1 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) | 2023 | 25.1 |","[""   ma_nganh                                    ten_nganh   nam  diem                     khoa\n0  7510201V  Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt)  2023  25.1  KHOA CƠ KHÍ CHẾ TẠO MÁY\n1  7510201A   Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Anh)  2023  23.2  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,21.47,0.206,1.0,0.8115308829641267
187,ablation_no_qe,Ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) năm 2023 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm trúng tuyển ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) năm 2023 là 23.75 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510206A | Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) | 2023 | 23.75 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""    ma_nganh                                                      ten_nganh   nam   diem                                 khoa\n0   7510205A                       Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh)  2023  24.38                 KHOA CƠ KHÍ ĐỘNG LỰC\n1   7510206A                      Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh)  2023  23.75                 KHOA CƠ KHÍ ĐỘNG LỰC\n2   7510202A                         Công nghệ chế tạo máy (CTĐT Tiếng Anh)  2023  23.20              KHOA CƠ KHÍ CHẾ TẠO MÁY\n3   7510203A                 Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh)  2023  24.69              KHOA CƠ KHÍ CHẾ TẠO MÁY\n4   7510201A                     Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Anh)  2023  23.20              KHOA CƠ KHÍ CHẾ TẠO MÁY\n5   7480201A                           Công nghệ thông tin (CTĐT Tiếng Anh)  2023  25.98             KHOA CÔNG NGHỆ THÔNG TIN\n6   7510301A              Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2023  23.50                  KHOA ĐIỆN - ĐIỆN TỬ\n7   7510302A        Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)  2023  23.00                  KHOA ĐIỆN - ĐIỆN TỬ\n8   7480108A                   Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh)  2023  24.98                  KHOA ĐIỆN - ĐIỆN TỬ\n9   7510303A  Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Anh)  2023  25.15                  KHOA ĐIỆN - ĐIỆN TỬ\n10  7540101A                           Công nghệ thực phẩm (CTĐT Tiếng Anh)  2023  21.10  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n11  7510601A                           Quản lý công nghiệp (CTĐT Tiếng Anh)  2023  22.30                         KHOA KINH TẾ\n12  7510102A        Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh)  2023  20.00                        KHOA XÂY DỰNG""]",[],text2sql,20.405,0.214,1.0,0.8969732608369205
188,ablation_no_qe,Điểm chuẩn ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt) năm 2024 là bao nhiêu?,Ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt) năm 2024 có điểm trúng tuyển là 25.5 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480108V | Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt) | 2024 | 25.5 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                      ten_nganh   nam  diem                 khoa\n0  7480108V  Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt)  2024  25.5  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.582,0.19,1.0,0.827454307778439
189,ablation_no_qe,"Năm 2022, ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2022 là 23.1 điểm.,"| ma_nganh | ten_nganh                                             | nam  | diem | khoa                                           |
|----------|--------------------------------------------------------|------|------|------------------------------------------------|
| 7510401V | Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)           | 2022 | 23.1 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                     ten_nganh   nam  diem                                 khoa\n0  7510401V  Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)  2022  23.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,14.735,0.2,1.0,0.797122169551591
190,ablation_no_qe,Ngành Công nghệ thông tin (CTĐT Tiếng Việt) năm 2023 lấy bao nhiêu điểm?,"Trong năm 2023, ngành Công nghệ thông tin (CTĐT Tiếng Việt) lấy mức điểm là 26.64 điểm.","| ten_nganh | nam | diem |
|---|---|---|
| Công nghệ thông tin (CTĐT Tiếng Việt) | 2023 | 26.64 |","[""   ma_nganh                              ten_nganh   nam   diem                      khoa\n0  7480201V  Công nghệ thông tin (CTĐT Tiếng Việt)  2023  26.64  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,15.278,0.204,1.0,0.8331744712262044
191,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ chế tạo máy (CTĐT Tiếng Việt) năm 2022?,Ngành Công nghệ chế tạo máy (CTĐT Tiếng Việt) năm 2022 có điểm chuẩn là 23 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510202V | Công nghệ chế tạo máy (CTĐT Tiếng Việt) | 2022 | 23.00 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                 ten_nganh   nam   diem                     khoa\n0  7510202V   Công nghệ chế tạo máy (CTĐT Tiếng Việt)  2022  23.00  KHOA CƠ KHÍ CHẾ TẠO MÁY\n1  7510202A    Công nghệ chế tạo máy (CTĐT Tiếng Anh)  2022  21.30  KHOA CƠ KHÍ CHẾ TẠO MÁY\n2  7510202N  Công nghệ chế tạo máy (CTĐT Việt - Nhật)  2022  19.05  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,13.635,0.203,1.0,0.8659263931792759
192,ablation_no_qe,"Năm 2024, ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2024 là 25.12 điểm.","| ten_nganh                                                   | nam  | diem  |
|-------------------------------------------------------------|------|-------|
| Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt)          | 2024 | 25.12 |","[""   ma_nganh                                           ten_nganh   nam   diem                 khoa\n0  7510301V  Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt)  2024  25.12  KHOA ĐIỆN - ĐIỆN TỬ\n1  7510301A   Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2024  24.50  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,17.422,0.201,1.0,0.8272233635888299
193,ablation_no_qe,Ngành Thương mại điện tử (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu tuyển sinh, ngành Thương mại điện tử (CTĐT Tiếng Việt) năm 2024 lấy 23 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
| --- | --- | ---: | ---: | --- |
| 7340122V | Thương mại điện tử (CTĐT Tiếng Việt) | 2024 | 23.0 | KHOA KINH TẾ |","[""   ma_nganh                             ten_nganh   nam  diem          khoa\n0  7340122V  Thương mại điện tử (CTĐT Tiếng Việt)  2024  23.0  KHOA KINH TẾ""]",[],text2sql,14.805,0.197,1.0,0.8242948852451163
194,ablation_no_qe,Điểm chuẩn ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2022 là bao nhiêu?,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2022 lấy điểm trúng tuyển là 23.25 điểm.,Không có đủ thông tin để trả lời.,"[""     diem\n0   25.35\n1   23.25\n2   17.00\n3   21.30\n4   22.10\n5   22.00\n6   26.35\n7   21.65\n8   22.25\n9   25.25\n10  24.80\n11  17.50\n12  19.25\n13  19.75""]",[],text2sql,14.974,0.199,0.0,0.0
195,ablation_no_qe,"Năm 2023, ngành Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) năm 2023 là 26 điểm.,"| diem |
|------|
| 26.0 |","[""   diem\n0  26.0""]",[],text2sql,12.077,0.204,0.5,0.7467388808037262
196,ablation_no_qe,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2024 là 25.39 điểm.","| ma_nganh | ten_nganh | diem | khoa |
|---|---|---:|---|
| 7510205V | Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) | 25.39 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                   ten_nganh   diem                  khoa\n0  7510205V   Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  25.39  KHOA CƠ KHÍ ĐỘNG LỰC\n1  7510205A    Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh)  24.75  KHOA CƠ KHÍ ĐỘNG LỰC\n2  7510205N  Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật)  25.00  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,11.346,0.195,1.0,0.7851165784727167
197,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Kiến trúc (CTĐT Tiếng Việt) năm 2022?,Điểm trúng tuyển ngành Kiến trúc (CTĐT Tiếng Việt) năm 2022 là 22 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Kiến trúc (CTĐT Tiếng Việt) | 2022 | 22.0 |","[""   ma_nganh                               ten_nganh   nam  diem           khoa\n0  7580101V             Kiến trúc (CTĐT Tiếng Việt)  2022  22.0  KHOA XÂY DỰNG\n1  7580103V  Kiến trúc nội thất (CTĐT Tiếng Việt)  2022  21.5  KHOA XÂY DỰNG""]",[],text2sql,11.646,0.207,1.0,0.7935477202613752
198,ablation_no_qe,"Năm 2024, ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) năm 2024 lấy mức điểm chuẩn là 22.75 điểm.,"| nam | ten_nganh | diem |
|---:|---|---:|
| 2024 | Kinh doanh Quốc tế (CTĐT Tiếng Việt) | 22.75 |","[""    nam                             ten_nganh   diem\n0  2024  Kinh doanh Quốc tế (CTĐT Tiếng Việt)  22.75""]",[],text2sql,15.635,0.201,1.0,0.8593059849605268
199,ablation_no_qe,Điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?,"Theo dữ liệu, điểm trúng tuyển ngành Công nghệ thực phẩm (CTĐT Tiếng Việt) năm 2022 là 20.1 điểm.","| ma_nganh | ten_nganh                                    | nam  | diem | khoa                                         |
|----------|-----------------------------------------------|------|------|----------------------------------------------|
| 7540101V | Công nghệ thực phẩm (CTĐT Tiếng Việt)         | 2022 | 20.1 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                              ten_nganh   nam  diem                                 khoa\n0  7540101V  Công nghệ thực phẩm (CTĐT Tiếng Việt)  2022  20.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n1  7540101A   Công nghệ thực phẩm (CTĐT Tiếng Anh)  2022  17.5  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,11.486,0.198,1.0,0.815331310313908
